doc_id,source_id,paragraph_id,subject,date,model,local_id,claim_text,speaker,target,stance,confidence,node_key
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_1,The French military insists that reconnaissance flights are essential.,French military,US and UK warnings,support,0.7,2000179_CIA-RDP79T00975A005500190001-0::p2::claim_1
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_2,Argentina appears determined to press its request regarding embassy reductions.,Argentina,USSR and other countries,support,0.7,2000179_CIA-RDP79T00975A005500190001-0::p2::claim_2
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_3,Nasir refused to approve the plan for guaranteeing investments against nationalization.,Nasir,business community,oppose,0.7,2000179_CIA-RDP79T00975A005500190001-0::p2::claim_3
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_0,The loan from the IMF may have postponed the early 'crisis' predicted by Egyptian Finance Minister Qaysuni.,Egyptian Finance Minister Qaysuni,Egypt,neutral,0.7,2000179_CIA-RDP79T00975A005500190001-0::p3::claim_0
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_1,Poland is willing to establish diplomatic ties without insisting on immediate West German recognition of the Oder-Neisse line.,Berthold Beitz,Poland,support,0.7,2000179_CIA-RDP79T00975A005500190001-0::p3::claim_1
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_0,French military land penetration of Libyan territory occurred on 5 January.,Muhammed Ben Uthman,French military,oppose,0.7,2000179_CIA-RDP79T00975A005500190001-0::p4::claim_0
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_1,Negotiations are proceeding on the Foreign Trade Ministry level in the establishment of economic relations.,Polish leaders,Bonn,neutral,0.7,2000179_CIA-RDP79T00975A005500190001-0::p4::claim_1
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_0,French military justify the overflights as essential to detect a possible Algerian rebel arms build-up.,French military,Algerian rebels,support,0.7,2000179_CIA-RDP79T00975A005500190001-0::p5::claim_0
2000179_CIA-RDP79T00975A005500190001-0,CIA-RDP79T00975A005500190001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-24,gpt-4o-mini,claim_1,Paris has made no claims that a major build-up has been discovered as a result of the overflights.,Paris,Algerian rebels,neutral,0.7,2000179_CIA-RDP79T00975A005500190001-0::p5::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,The bloc will not accept a British proposal to approach the King of Laos.,North Vietnam's Premier and Foreign Minister Pham Van Dong,British proposal,oppose,0.7,2000180_CIA-RDP79T00975A005500200001-8::p0::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_1,The Communists would accept an ICC only if it recognizes the Souvanna Phouma government.,Unspecified,International Control Commission,support,0.7,2000180_CIA-RDP79T00975A005500200001-8::p0::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_2,Morocco's announcement of troop withdrawal will increase pressure on Nkrumah.,Unspecified,Nkrumah,neutral,0.7,2000180_CIA-RDP79T00975A005500200001-8::p0::claim_2
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,Western policies in Algeria and the Congo are designed to divide and suppress the people of Africa.,President Nasir,Western policies,oppose,0.7,2000180_CIA-RDP79T00975A005500200001-8::p1::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_1,The delay in East German travel pass relaxation is a 'face-saving' device of the Ulbricht regime.,East German negotiator,Ulbricht regime,neutral,0.7,2000180_CIA-RDP79T00975A005500200001-8::p1::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_2,The military leaders are receiving only partial compliance with their demands.,report,governing junta,neutral,0.7,2000180_CIA-RDP79T00975A005500200001-8::p1::claim_2
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,The West German Government may withdraw its technicians from Bolivia.,CIA,West German Government,unclear,0.7,2000180_CIA-RDP79T00975A005500200001-8::p2::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_1,The Laotian King is a prisoner of the pro-US reactionaries.,Quinim Pholsena,Laotian King,oppose,0.7,2000180_CIA-RDP79T00975A005500200001-8::p2::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_2,The Communist bloc emphasizes convening an international meeting to deal with the Laotian crisis.,CIA,Communist bloc,support,0.7,2000180_CIA-RDP79T00975A005500200001-8::p2::claim_2
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,The government claims its obligations were fulfilled by the short-lived 1957 'Vientiane agreements'.,Government,Pathet Lao,support,0.7,2000180_CIA-RDP79T00975A005500200001-8::p3::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,The Moroccan decision presumably will mean increased pressure on Ghanaian President Nkrumah.,Unknown,Ghanaian President Nkrumah,unclear,0.7,2000180_CIA-RDP79T00975A005500200001-8::p4::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_1,Pressure is likely to increase as a result of the consultations among Lumumba supporters.,Unknown,Sudan,unclear,0.7,2000180_CIA-RDP79T00975A005500200001-8::p4::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_0,Gizenga remains fearful of an attack by Mobutu.,Unknown,Gizenga,neutral,0.7,2000180_CIA-RDP79T00975A005500200001-8::p5::claim_0
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_1,"Gizenga's government has received $400,000 from the USSR.",Unknown,Gizenga's government,support,0.7,2000180_CIA-RDP79T00975A005500200001-8::p5::claim_1
2000180_CIA-RDP79T00975A005500200001-8,CIA-RDP79T00975A005500200001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-25,gpt-4o-mini,claim_2,Agitation by leftist extremists is impeding a triangular US - West German - Bolivian plan.,Unknown,Leftist extremists,oppose,0.7,2000180_CIA-RDP79T00975A005500200001-8::p5::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,Khrushchev's tour may be accompanied by the removal of some regional leaders,CIA,regional leaders,unclear,0.7,2000181_CIA-RDP79T00975A005500210001-7::p0::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,Iran's proposal is probably intended as pressure on the US to increase aid,CIA,US,unclear,0.7,2000181_CIA-RDP79T00975A005500210001-7::p0::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_2,Leopoldville conference of Congo leaders is unlikely to contribute significantly to a solution,CIA,Congo leaders,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p0::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,The Soviet Union is believed to have transferred two new SO-1-class submarine chasers to Communist China.,CIA,Communist China,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p1::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,"Communist China is making strenuous efforts to purchase large quantities of wheat, rice, and other foodstuffs from free world countries.",CIA,Communist China,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p1::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_2,The USSR will probably avoid outright rejection of the 21 January British proposal.,CIA,USSR,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p1::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,The conference is unlikely to contribute significantly to a solution of the country's political problems.,unknown,Leopoldville conference,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p2::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,"Hedayat believes Iran would have to increase its army by 40,000 to meet its CENTO commitments.",General Hedayat,Iran,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p2::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_2,Challe's action could have repercussions among officers in Algeria.,unknown,General Maurice Challe's resignation,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p2::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,No Sino-Soviet bloc country intends to initiate hostilities against the United States or its possessions in the immediate future.,WATCH COMMITTEE,Sino-Soviet bloc countries,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p3::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,Sino-Soviet bloc support for Communist forces in Laos continues.,WATCH COMMITTEE,Sino-Soviet bloc,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p3::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_2,The political situation of the Leopoldville group is still deteriorating.,WATCH COMMITTEE,Leopoldville group,oppose,0.7,2000181_CIA-RDP79T00975A005500210001-7::p3::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,Khrushchev's inspection tours may result in a juggling of regional leaders,US Embassy in Moscow,Khrushchev,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p4::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,Khrushchev is viewed as the chief architect of Soviet policy,unknown,Khrushchev,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p4::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,The two ships would increase Chinese Communist naval capabilities only slightly.,,Chinese Communist naval capabilities,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p5::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,The transfer of naval units to Communist China virtually ended in 1955-56.,,naval units transfer to Communist China,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p5::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p6,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,Challe's resignation had nothing to do with his NATO assignment.,Maurice Challe,NATO,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p6::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p6,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,De Gaulle's policy was not compatible with the assurances given to subordinates in Algeria.,Maurice Challe,De Gaulle,oppose,0.7,2000181_CIA-RDP79T00975A005500210001-7::p6::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p6,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_2,Challe is said to have stated that he did not take the job with the idea of surrendering Algeria.,Maurice Challe,Algeria,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p6::claim_2
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p7,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,The opposition among officers seemed to be subsiding.,Unknown,Officers,neutral,0.7,2000181_CIA-RDP79T00975A005500210001-7::p7::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p7,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,The issue that prompted the coup was the grave concern among military officers over the failure of the deposed junta to take energetic action against the Communists.,Unknown,Deposed junta,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p7::claim_1
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p8,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_0,Fidel Castro would assist Salvadoran Communists in defeating the Salvadoran Army.,Fidel Castro,Salvadoran Army,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p8::claim_0
2000181_CIA-RDP79T00975A005500210001-7,CIA-RDP79T00975A005500210001-7,p8,CENTRAL INTELLIGENCE BULLETIN,1961-01-26,gpt-4o-mini,claim_1,The purpose of the coup is to eradicate the Communists and achieve 'constitutionality'.,New authorities,Communists,support,0.7,2000181_CIA-RDP79T00975A005500210001-7::p8::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,Souvanna continues to head the 'lawful government' of Laos.,Communists,Souvanna Phouma,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p0::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,Souvanna has denied any intention to leave for Xieng Khouang.,Souvanna Phouma,Communist claims,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p0::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,The UN command in Leopoldville has stated that force will be used to free Whites from danger.,UN command,Whites in danger,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p1::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,French foreign minister believes Paris is 'on the verge' of agreeing to negotiate with the Algerian rebels.,French foreign minister,Algerian rebels,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p1::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_2,Colonel Anibal Portillo declared that the coup took place to eliminate two serious dangers to Salvadoran democracy: the Communists and ex-President Osorio.,Colonel Anibal Portillo,Salvadoran democracy,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p1::claim_2
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_3,East Germany's willingness to renew the Interzonal Trade Agreement last month was influenced by its vulnerability to Western economic pressures.,report,East Germany,neutral,0.7,2000182_CIA-RDP79T00975A005500220001-6::p1::claim_3
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,Chiang assured Ambassador Drumright on 14 January that he would consult with the United States before taking any action.,Chiang Ching-kuo,Ambassador Drumright,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p2::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,The offensive against the Chinese Nationalist irregulars was launched on the basis of a secret agreement calling for joint Sino-Burmese action.,unknown,Chinese Communists and Burmese Army,neutral,0.7,2000182_CIA-RDP79T00975A005500220001-6::p2::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,North Vietnam has publicly avowed its intention to overthrow the present South Vietnamese government.,North Vietnam,South Vietnamese government,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p3::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,The Communists reportedly have approached disgruntled Southerners and offered to cooperate in the effort to topple Diem.,reportedly,President Diem,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p3::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,The PAG appears incapable of controlling its ultras.,Director of Information in Algiers,PAG,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p4::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,The rebel fighting forces in Algeria may be opposed to the recent moderate statements of the Tunis-based rebel government.,Unspecified,Tunis-based rebel government,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p4::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_2,Extremists within the French military may be trying to create an incident to sabotage peace talks.,Unspecified,French military,oppose,0.7,2000182_CIA-RDP79T00975A005500220001-6::p4::claim_2
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_0,The coup was against Osorio as well as against the Communists,Anibal Portillo,Osorio and Communists,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p5::claim_0
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_1,The military desires El Salvador to return as soon as possible to constitutionality,Anibal Portillo,El Salvador,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p5::claim_1
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_2,The coup was directed against the extreme right as well as against the extreme left,Jose Antonio Rodriguez Porth,extreme right and extreme left,support,0.7,2000182_CIA-RDP79T00975A005500220001-6::p5::claim_2
2000182_CIA-RDP79T00975A005500220001-6,CIA-RDP79T00975A005500220001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-27,gpt-4o-mini,claim_3,No member of the new junta intends to be a candidate in the forthcoming elections,Jose Antonio Rodriguez Porth,new junta members,neutral,0.7,2000182_CIA-RDP79T00975A005500220001-6::p5::claim_3
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,King Savang is willing to receive chairman of International Control Commission.,General Phoumi,King Savang,support,0.7,2000183_CIA-RDP79T00975A005500230001-5::p0::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,USSR shows little inclination to accept the British compromise proposal on the ICC.,USSR,British,oppose,0.7,2000183_CIA-RDP79T00975A005500230001-5::p0::claim_1
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p0,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_2,USSR supports the Cambodian proposal for a 14-nation conference.,USSR,Cambodia,support,0.7,2000183_CIA-RDP79T00975A005500230001-5::p0::claim_2
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,The invaders are meeting little resistance from the local police or the civilian population.,Independent reports,Pro-Lumumba forces,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p1::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,The January agreement provides for the supply of a wide variety of Soviet equipment.,Official Indonesian statements,Soviet arms deal,support,0.7,2000183_CIA-RDP79T00975A005500230001-5::p1::claim_1
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_2,Albania has not succeeded in bringing this Eastern European satellite back into line.,Analysis of Albania's actions,Moscow,oppose,0.7,2000183_CIA-RDP79T00975A005500230001-5::p1::claim_2
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,The Iranian Government is giving little publicity to the current parliamentary elections.,Central Intelligence Bulletin,Iranian Government,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p2::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,King Saud fears Nasir’s capabilities for subversion in Saudi Arabia.,Central Intelligence Bulletin,King Saud,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p2::claim_1
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_2,Bourguiba feels that Tunisia’s isolation from the Arab League is no longer profitable.,Central Intelligence Bulletin,Bourguiba,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p2::claim_2
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_3,Greece's negotiations with the EEC may hinge on the outcome of the 30 January meeting.,Central Intelligence Bulletin,Greece,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p2::claim_3
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,Henrique Galvao may try to set up a 'Castro-type government' in Portuguese Guinea or Angola.,Portuguese Government circles,Henrique Galvao,unclear,0.7,2000183_CIA-RDP79T00975A005500230001-5::p3::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,The Venezuelan Government may review its restrictive policies toward the key foreign-owned oil industry.,Venezuelan Government,foreign-owned oil industry,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p3::claim_1
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,The government was forced to abandon the junction on 18 January due to Communist artillery fire.,unknown,government forces,oppose,0.7,2000183_CIA-RDP79T00975A005500230001-5::p4::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,The USSR continues to show little disposition toward supporting the return of the ICC.,not specified,International Control Commission for Laos,oppose,0.7,2000183_CIA-RDP79T00975A005500230001-5::p5::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p5,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,Soviet leaders probably feel that Sihanouk’s plan has provided valuable non-Communist support for the bloc’s diplomatic position.,not specified,Sihanouk’s plan,support,0.7,2000183_CIA-RDP79T00975A005500230001-5::p5::claim_1
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p6,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_0,Most of the area’s civilian population supports Lumumba.,Independent reports,Lumumba,support,0.7,2000183_CIA-RDP79T00975A005500230001-5::p6::claim_0
2000183_CIA-RDP79T00975A005500230001-5,CIA-RDP79T00975A005500230001-5,p6,CENTRAL INTELLIGENCE BULLETIN,1961-01-28,gpt-4o-mini,claim_1,The invading force reportedly is meeting little opposition from either police or civilians.,Reports,Invading force,neutral,0.7,2000183_CIA-RDP79T00975A005500230001-5::p6::claim_1
